url,written,written_human_readable,origin
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/ndp/Clvs1/24658_K58318_FOvUT.zarr,12421693440,11.6 GiB,https://images.jax.org/webclient/?show=image-6160
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/old_omero2/27567_J54550_FSalvTrach.zarr,14014218240,13.1 GiB,https://images.jax.org/webclient/?show=image-130585
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/ndp/Zmiz2/18593_A16652_MBrainEye.zarr,14789836800,13.8 GiB,https://images.jax.org/webclient/?show=image-14671
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/ndp/Ing2/26289_J11105_FColon.zarr,18269798400,17.0 GiB,https://images.jax.org/webclient/?show=image-7212
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/old_omero2/26542_J4705_FSalvTrach.zarr,15217459200,14.2 GiB,https://images.jax.org/webclient/?show=image-129184
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/ndp/Med11/22100_A29288_MScBfBone.zarr,15311831040,14.3 GiB,https://images.jax.org/webclient/?show=image-6351
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/old_omero2/27566_J39416_FSalvTrach.zarr,14379909120,13.4 GiB,https://images.jax.org/webclient/?show=image-130535
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/old_omero2/26530_J74248_FColon.zarr,17871667200,16.6 GiB,https://images.jax.org/webclient/?show=image-129046
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/ndp/Ube2o/22419_K12152_MHMS.zarr,15485829120,14.4 GiB,https://images.jax.org/webclient/?show=image-7641
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/ndp/Ska2/23511_K37741_MScBfBone.zarr,16442818560,15.3 GiB,https://images.jax.org/webclient/?show=image-13635
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/ndp/Dcaf10/24117_K16014_FColon.zarr,12614860800,11.7 GiB,https://images.jax.org/webclient/?show=image-11124
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/ndp/Hoxc12/26545_J2380_MSalvTrach.zarr,15311831040,14.3 GiB,https://images.jax.org/webclient/?show=image-8446
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/old_omero2/28651_J58383_MScBfBone.zarr,15040512000,14.0 GiB,https://images.jax.org/webclient/?show=image-131661
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/ndp/Pigh/18614_K27734_FScBfBone.zarr,13745848320,12.8 GiB,https://images.jax.org/webclient/?show=image-12525
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/ndp/Cgn/24092_K26771_MColon.zarr,17051811840,15.9 GiB,https://images.jax.org/webclient/?show=image-5073
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/omero/Nek2/26500_J47266_MGut.zarr,18402508800,17.1 GiB,https://images.jax.org/webclient/?show=image-10072
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/ndp/Pigh/18614_K27734_FGut.zarr,18617794560,17.3 GiB,https://images.jax.org/webclient/?show=image-13497
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/omero/Syce1l/26674_J20292_FOvUT.zarr,15137832960,14.1 GiB,https://images.jax.org/webclient/?show=image-4333
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/omero/Pip5k1c/23815_J65372_FHMS.zarr,14789836800,13.8 GiB,https://images.jax.org/webclient/?show=image-10440
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/old_omero2/27987_J57153_FGut.zarr,16102195200,15.0 GiB,https://images.jax.org/webclient/?show=image-131060
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/ndp/Atr/21925_K2862_MBrainEye.zarr,16305684480,15.2 GiB,https://images.jax.org/webclient/?show=image-13959
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/omero/Snapin/25382_K38723_FColon.zarr,16877813760,15.7 GiB,https://images.jax.org/webclient/?show=image-9552
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/ndp/Serpinb5/25585_K63977_FBrainEye.zarr,17225809920,16.0 GiB,https://images.jax.org/webclient/?show=image-1416
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/ndp/Rilpl2/21750_K14441_MTestEpi.zarr,17703567360,16.5 GiB,https://images.jax.org/webclient/?show=image-3043
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/omero/Bola1/28183_J60388_FColon.zarr,17871667200,16.6 GiB,https://images.jax.org/webclient/?show=image-9089
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/ndp/Hc/24977_K78947_MKSLAP.zarr,18530795520,17.3 GiB,https://images.jax.org/webclient/?show=image-12669
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/ndp/Phkg2/25392_J22316_FSalvTrach.zarr,14067302400,13.1 GiB,https://images.jax.org/webclient/?show=image-2667
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/omero/Phka2/25863_J48867_FKSLAP.zarr,17258250240,16.1 GiB,https://images.jax.org/webclient/?show=image-6806
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/ndp/Postn/24186_K59509_FOvUT.zarr,14014218240,13.1 GiB,https://images.jax.org/webclient/?show=image-11643
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/ndp/Mtf1/24026_K71157_FScBfBone.zarr,15359016960,14.3 GiB,https://images.jax.org/webclient/?show=image-8378
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/old_omero2/25579_K89340_MBrainEye.zarr,17517772800,16.3 GiB,https://images.jax.org/webclient/?show=image-128369
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/ndp/Rgp1/22345_A27003_MKSLAP.zarr,18182799360,16.9 GiB,https://images.jax.org/webclient/?show=image-5754
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/ndp/Cript/24332_K49329_FBrainEye.zarr,18269798400,17.0 GiB,https://images.jax.org/webclient/?show=image-7916
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/old_omero2/26631_J32656_FHMS.zarr,16544563200,15.4 GiB,https://images.jax.org/webclient/?show=image-129418
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/ndp/Tmem222/27516_J21031_FBrainEye.zarr,17660805120,16.4 GiB,https://images.jax.org/webclient/?show=image-2768
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/old_omero2/26023_J17195_MTestEpi.zarr,16515072000,15.4 GiB,https://images.jax.org/webclient/?show=image-128533
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/old_omero2/27040_J40264_FKSLAP.zarr,18225561600,17.0 GiB,https://images.jax.org/webclient/?show=image-129824
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/omero/Msn/26496_J63736_MSalvTrach.zarr,15128985600,14.1 GiB,https://images.jax.org/webclient/?show=image-6863
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/ndp/C1qtnf5/18562_C5097_FOvUT.zarr,12999720960,12.1 GiB,https://images.jax.org/webclient/?show=image-2603
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/ndp/Hsf1/18582_K12832_FColon.zarr,14354841600,13.4 GiB,https://images.jax.org/webclient/?show=image-5559
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/old_omero2/27621_J15924_MHMS.zarr,16279142400,15.2 GiB,https://images.jax.org/webclient/?show=image-130629
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/ndp/Ltbp2/26929_J11041_FMam.zarr,2890137600,2.7 GiB,https://images.jax.org/webclient/?show=image-14128
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/ndp/Elof1/25191_K44259_FKSLAP.zarr,15920824320,14.8 GiB,https://images.jax.org/webclient/?show=image-1604
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/ndp/Ajap1/23421_K34733_MBrainEye.zarr,18356797440,17.1 GiB,https://images.jax.org/webclient/?show=image-4504
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/ndp/Mdk/23024_K58733_FKSLAP.zarr,17051811840,15.9 GiB,https://images.jax.org/webclient/?show=image-10489
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/omero/Coq8b/27653_J36468_MKSLAP.zarr,18791792640,17.5 GiB,https://images.jax.org/webclient/?show=image-13079
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/ndp/Adora2b/18592_A20537_MKSLAP.zarr,16877813760,15.7 GiB,https://images.jax.org/webclient/?show=image-494
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/ndp/Snx15/26233_K81136_MTestEpi.zarr,14876835840,13.9 GiB,https://images.jax.org/webclient/?show=image-3456
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/ndp/Hspb2/18619_A19167_MScBfBone.zarr,14863564800,13.8 GiB,https://images.jax.org/webclient/?show=image-14958
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/old_omero2/26615_K95749_FOvUT.zarr,12740198400,11.9 GiB,https://images.jax.org/webclient/?show=image-129369
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/ndp/Gpr183/26443_K86015_FColon.zarr,17312808960,16.1 GiB,https://images.jax.org/webclient/?show=image-7365
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/ndp/Hspb3/18618_C8054_MScBfBone.zarr,14528839680,13.5 GiB,https://images.jax.org/webclient/?show=image-6013
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/old_omero2/28285_J44648_FSalvTrach.zarr,14037811200,13.1 GiB,https://images.jax.org/webclient/?show=image-131337
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/omero/Ube2a/23839_J50234_MSalvTrach.zarr,16078602240,15.0 GiB,https://images.jax.org/webclient/?show=image-5348
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/omero/Wdr24/27466_J36809_MTestEpi.zarr,15217459200,14.2 GiB,https://images.jax.org/webclient/?show=image-9737
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/ndp/Srp9/25385_K56855_MColon.zarr,16964812800,15.8 GiB,https://images.jax.org/webclient/?show=image-3837
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/ndp/Ypel1/26489_K87593_MKSLAP.zarr,18182799360,16.9 GiB,https://images.jax.org/webclient/?show=image-13759
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/ndp/Rasa1/25120_K95522_FColon.zarr,17573806080,16.4 GiB,https://images.jax.org/webclient/?show=image-10846
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/ndp/Mepce/26290_J9164_FScBfBone.zarr,17618042880,16.4 GiB,https://images.jax.org/webclient/?show=image-4886
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/omero/Ap1g1/27623_J54032_FColon.zarr,17694720000,16.5 GiB,https://images.jax.org/webclient/?show=image-8724
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/ndp/Pibf1/23601_K36246_MTestEpi.zarr,14963834880,13.9 GiB,https://images.jax.org/webclient/?show=image-9901
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/ndp/R3hcc1l/26502_J4964_MLung.zarr,13129482240,12.2 GiB,https://images.jax.org/webclient/?show=image-927
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/old_omero2/28475_J48068_MSalvTrach.zarr,16877813760,15.7 GiB,https://images.jax.org/webclient/?show=image-131503
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/ndp/Spin1/25515_K93360_MSalvTrach.zarr,16007823360,14.9 GiB,https://images.jax.org/webclient/?show=image-12304
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/ndp/Tex101/26605_J5123_MTestEpi.zarr,16703815680,15.6 GiB,https://images.jax.org/webclient/?show=image-11251
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/ndp/Arrdc1/18607_C7889_FScBfBone.zarr,14702837760,13.7 GiB,https://images.jax.org/webclient/?show=image-8527
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/ndp/Nsf/18646_A25771_MHMS.zarr,14006845440,13.0 GiB,https://images.jax.org/webclient/?show=image-2275
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/ndp/AI464131/21488_K67_MLung.zarr,13683916800,12.7 GiB,https://images.jax.org/webclient/?show=image-3894
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/omero/Mars2/26536_J22220_MScBfBone.zarr,14881259520,13.9 GiB,https://images.jax.org/webclient/?show=image-7535
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/ndp/Bzw2/18653_A25798_MSalvTrach.zarr,14368112640,13.4 GiB,https://images.jax.org/webclient/?show=image-6425
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/old_omero2/27519_J37468_FMam.zarr,4618321920,4.3 GiB,https://images.jax.org/webclient/?show=image-130250
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/old_omero2/24939_K77810_FColon.zarr,17163878400,16.0 GiB,https://images.jax.org/webclient/?show=image-128185
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/old_omero2/26538_J34121_MColon.zarr,18048614400,16.8 GiB,https://images.jax.org/webclient/?show=image-129125
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/ndp/Pkp4/25388_K48572_MSalvTrach.zarr,16473784320,15.3 GiB,https://images.jax.org/webclient/?show=image-6411
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/old_omero2/27564_J39436_FColon.zarr,17340825600,16.1 GiB,https://images.jax.org/webclient/?show=image-130474
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/ndp/Stx18/24410_K70008_MBrainEye.zarr,17921802240,16.7 GiB,https://images.jax.org/webclient/?show=image-7701
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/omero/Lpar1/27468_J22363_FBrainEye.zarr,18402508800,17.1 GiB,https://images.jax.org/webclient/?show=image-13574
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/ndp/Poc1a/26915_K98397_MTestEpi.zarr,17921802240,16.7 GiB,https://images.jax.org/webclient/?show=image-11184
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/ndp/Dnajc7/22416_K41817_FGut.zarr,18269798400,17.0 GiB,https://images.jax.org/webclient/?show=image-8508
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/ndp/Mdk/23024_K58733_FOvUT.zarr,12182814720,11.3 GiB,https://images.jax.org/webclient/?show=image-12465
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/old_ndp2/18563_A13821_FOvUT.zarr,16568156160,15.4 GiB,https://images.jax.org/webclient/?show=image-145717
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/omero/Tmem129/28604_J49861_MTestEpi.zarr,19110297600,17.8 GiB,https://images.jax.org/webclient/?show=image-10132
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/ndp/Rhbdf1/26424_J5370_MSalvTrach.zarr,15746826240,14.7 GiB,https://images.jax.org/webclient/?show=image-2057
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/ndp/Vopp1/27745_J17798_MKSLAP.zarr,18617794560,17.3 GiB,https://images.jax.org/webclient/?show=image-10987
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/ndp/Bhlhe40/25851_K89191_MColon.zarr,17486807040,16.3 GiB,https://images.jax.org/webclient/?show=image-8912
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/omero/Limch1/25583_J13971_FBrainEye.zarr,17399808000,16.2 GiB,https://images.jax.org/webclient/?show=image-1172
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/omero/Rbm22/28646_J72290_FKSLAP.zarr,17694720000,16.5 GiB,https://images.jax.org/webclient/?show=image-10196
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/ndp/Slc8a3/24409_K28154_FOvUT.zarr,10829168640,10.1 GiB,https://images.jax.org/webclient/?show=image-9697
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/old_omero2/28194_J45804_MHMS.zarr,13919846400,13.0 GiB,https://images.jax.org/webclient/?show=image-131286
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/ndp/Ing2/26289_J11108_MBrainEye.zarr,16964812800,15.8 GiB,https://images.jax.org/webclient/?show=image-6220
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/ndp/Zfp689/26069_K69103_FScBfBone.zarr,14006845440,13.0 GiB,https://images.jax.org/webclient/?show=image-7769
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/ndp/Masp1/24759_K47358_MColon.zarr,16790814720,15.6 GiB,https://images.jax.org/webclient/?show=image-7270
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/ndp/Strn3/18693_K63343_FScBfBone.zarr,16335175680,15.2 GiB,https://images.jax.org/webclient/?show=image-3380
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/old_ndp2/25641_K87552_MGut.zarr,18443796480,17.2 GiB,https://images.jax.org/webclient/?show=image-146149
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/ndp/Cdc20/18590_K21143_FOvUT.zarr,14710210560,13.7 GiB,https://images.jax.org/webclient/?show=image-12993
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/ndp/Heyl/25319_K54991_FScBfBone.zarr,17051811840,15.9 GiB,https://images.jax.org/webclient/?show=image-341
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/omero/Tiprl/28601_J70782_FOvUT.zarr,16809984000,15.7 GiB,https://images.jax.org/webclient/?show=image-4731
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/old_omero2/27744_J38271_FBrainEye.zarr,18756403200,17.5 GiB,https://images.jax.org/webclient/?show=image-130796
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/ndp/Ceacam16/22335_K15638_MTestEpi.zarr,16703815680,15.6 GiB,https://images.jax.org/webclient/?show=image-14342
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/ndp/Acsf2/24902_K25562_MTestEpi.zarr,17446993920,16.2 GiB,https://images.jax.org/webclient/?show=image-1631
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/omero/Sars/28645_J60634_MBrainEye.zarr,17986682880,16.8 GiB,https://images.jax.org/webclient/?show=image-11456
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/ndp/Htr1f/24269_K38623_FOvUT.zarr,15479930880,14.4 GiB,https://images.jax.org/webclient/?show=image-5476
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/old_omero2/27040_J40258_MSalvTrach.zarr,13341818880,12.4 GiB,https://images.jax.org/webclient/?show=image-129803
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/ndp/Cyb5d1/22096_K3722_FKSLAP.zarr,16964812800,15.8 GiB,https://images.jax.org/webclient/?show=image-2432
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/old_omero2/26423_J23634_FScBfBone.zarr,16529817600,15.4 GiB,https://images.jax.org/webclient/?show=image-128691
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/old_omero2/26866_J17769_FSalvTrach.zarr,12976128000,12.1 GiB,https://images.jax.org/webclient/?show=image-129606
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/omero/Dbr1/26669_J10285_MColon.zarr,16809984000,15.7 GiB,https://images.jax.org/webclient/?show=image-2867
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/ndp/Osm/22338_K2941_MSalvTrach.zarr,14876835840,13.9 GiB,https://images.jax.org/webclient/?show=image-5882
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/old_omero2/25116_K79158_MKSLAP.zarr,18048614400,16.8 GiB,https://images.jax.org/webclient/?show=image-128258
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/omero/Dnttip1/27219_J42271_FOvUT.zarr,17355571200,16.2 GiB,https://images.jax.org/webclient/?show=image-12803
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/ndp/Adar/22334_K5965_FKSLAP.zarr,18269798400,17.0 GiB,https://images.jax.org/webclient/?show=image-4799
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/old_omero2/27811_J23056_MBrainEye.zarr,16790814720,15.6 GiB,https://images.jax.org/webclient/?show=image-130864
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/ndp/Cgn/24092_K26788_FLung.zarr,13832847360,12.9 GiB,https://images.jax.org/webclient/?show=image-3190
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/old_omero2/27907_J36427_FHMS.zarr,14197063680,13.2 GiB,https://images.jax.org/webclient/?show=image-130965
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/ndp/Slc25a35/23414_K9846_FColon.zarr,18530795520,17.3 GiB,https://images.jax.org/webclient/?show=image-13913
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/ndp/Fitm2/26421_J1131_MScBfBone.zarr,14615838720,13.6 GiB,https://images.jax.org/webclient/?show=image-1219
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/ndp/Gpnmb/18554_A24883_FGut.zarr,18356797440,17.1 GiB,https://images.jax.org/webclient/?show=image-4300
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/ndp/Rab40c/24093_K18835_FOvUT.zarr,10590289920,9.9 GiB,https://images.jax.org/webclient/?show=image-9961
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/omero/Alg11/28467_J66125_FBrainEye.zarr,18579456000,17.3 GiB,https://images.jax.org/webclient/?show=image-985
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/old_omero2/28481_J65205_FColon.zarr,18402508800,17.1 GiB,https://images.jax.org/webclient/?show=image-131563
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/old_omero2/28466_J56001_MTestEpi.zarr,13784186880,12.8 GiB,https://images.jax.org/webclient/?show=image-131460
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/omero/Cyp2u1/26288_J3712_FHMS.zarr,14491975680,13.5 GiB,https://images.jax.org/webclient/?show=image-11312
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/ndp/Adgrb2/26616_K95346_MKSLAP.zarr,18617794560,17.3 GiB,https://images.jax.org/webclient/?show=image-8589
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/omero/Borcs6/28178_J70487_MSalvTrach.zarr,14624686080,13.6 GiB,https://images.jax.org/webclient/?show=image-847
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/ndp/Hspb1/22782_K7632_MTestEpi.zarr,16355819520,15.2 GiB,https://images.jax.org/webclient/?show=image-2337
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/omero/Hap1/27988_J36357_FKSLAP.zarr,18225561600,17.0 GiB,https://images.jax.org/webclient/?show=image-7595
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/ndp/Tbck/27656_J22312_MScBfBone.zarr,17051811840,15.9 GiB,https://images.jax.org/webclient/?show=image-6486
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/ndp/Rnf13/26488_K82766_FSalvTrach.zarr,15565455360,14.5 GiB,https://images.jax.org/webclient/?show=image-14898
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/omero/Rad1/26494_K94365_FSalvTrach.zarr,15736504320,14.7 GiB,https://images.jax.org/webclient/?show=image-7424
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/omero/Foxp1/26490_J28545_MColon.zarr,17163878400,16.0 GiB,https://images.jax.org/webclient/?show=image-6075
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/old_omero2/28351_J54119_FGut.zarr,15833825280,14.7 GiB,https://images.jax.org/webclient/?show=image-131399
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/ndp/Vezt/26170_K60100_MKSLAP.zarr,18008801280,16.8 GiB,https://images.jax.org/webclient/?show=image-3776
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/ndp/Kif3c/26720_J3009_MColon.zarr,17660805120,16.4 GiB,https://images.jax.org/webclient/?show=image-9797
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/ndp/Rab27b/23422_K10001_MHMS.zarr,15297085440,14.2 GiB,https://images.jax.org/webclient/?show=image-2392
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/ndp/Rab3ip/23394_K34776_MGut.zarr,17486807040,16.3 GiB,https://images.jax.org/webclient/?show=image-4826
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/ndp/Scg2/26067_K91256_FHMS.zarr,13377208320,12.5 GiB,https://images.jax.org/webclient/?show=image-10907
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/ndp/Stx18/24410_K70014_FOvUT.zarr,13532037120,12.6 GiB,https://images.jax.org/webclient/?show=image-8782
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/old_omero2/26028_J21358_FScBfBone.zarr,15925248000,14.8 GiB,https://images.jax.org/webclient/?show=image-128594
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/old_omero2/27222_J23770_MBrainEye.zarr,17871667200,16.6 GiB,https://images.jax.org/webclient/?show=image-129882
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/ndp/Gimap8/26292_K98814_FMam.zarr,3568435200,3.3 GiB,https://images.jax.org/webclient/?show=image-2544
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/ndp/Rasa3/23423_K15879_FSalvTrach.zarr,14960885760,13.9 GiB,https://images.jax.org/webclient/?show=image-5617
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/old_omero2/25866_K75644_MBrainEye.zarr,17163878400,16.0 GiB,https://images.jax.org/webclient/?show=image-128490
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/old_omero2/27654_J27816_FMam.zarr,4105175040,3.8 GiB,https://images.jax.org/webclient/?show=image-130689
https://storage.googleapis.com/jax-public-ngff-2024/KOMP/adult_lacZ/ndp/Ppp1r35/25860_K77890_MKSLAP.zarr,18530795520,17.3 GiB,https://images.jax.org/webclient/?show=image-14188
