url,written,written_human_readable,origin
https://storage.googleapis.com/jax-public-ngff-2024/public_data/2086/whitej_205/2021-01/26/10-15-07.461/X36608_6.zarr,7476019200,7.0 GiB,https://images.jax.org/webclient/?show=image-180052
https://storage.googleapis.com/jax-public-ngff-2024/public_data/2019/whitej_205/2020-12/09/08-26-26.412/K14220_3.zarr,6841958400,6.4 GiB,https://images.jax.org/webclient/?show=image-166105
https://storage.googleapis.com/jax-public-ngff-2024/public_data/2907/whitej_205/2021-07/26/12-38-17.874/X70769_4.zarr,13860864000,12.9 GiB,https://images.jax.org/webclient/?show=image-184740
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1513/whitej_205/2020-08/18/14-36-29.025/KOMP_K22873_2.zarr,7679508480,7.2 GiB,https://images.jax.org/webclient/?show=image-170311
https://storage.googleapis.com/jax-public-ngff-2024/public_data/2075/whitej_205/2021-01/26/10-56-10.366/J51286_7.zarr,10445783040,9.7 GiB,https://images.jax.org/webclient/?show=image-178760
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1492/whitej_205/2020-08/18/13-52-58.662/KOMP_K24324_6.zarr,8807546880,8.2 GiB,https://images.jax.org/webclient/?show=image-164574
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1566/whitej_205/2020-08/18/16-20-58.412/KOMP_A31269_8.zarr,8402042880,7.8 GiB,https://images.jax.org/webclient/?show=image-167710
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1953/whitej_205/2020-11/30/11-39-47.968/K79286_4_2.zarr,11386552320,10.6 GiB,https://images.jax.org/webclient/?show=image-177769
https://storage.googleapis.com/jax-public-ngff-2024/public_data/2711/whitej_205/2021-06/14/17-14-07.698/X58741_2.zarr,12819824640,11.9 GiB,https://images.jax.org/webclient/?show=image-181284
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1580/whitej_205/2020-08/18/16-52-49.743/KOMP_K15697_1.zarr,13611663360,12.7 GiB,https://images.jax.org/webclient/?show=image-173807
https://storage.googleapis.com/jax-public-ngff-2024/public_data/2816/whitej_205/2021-07/07/09-56-07.129/R32544_6.zarr,11020861440,10.3 GiB,https://images.jax.org/webclient/?show=image-182381
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1526/whitej_205/2020-08/18/15-00-44.458/KOMP_C9090_3.zarr,14006845440,13.0 GiB,https://images.jax.org/webclient/?show=image-166846
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1523/whitej_205/2020-08/18/14-55-30.515/KOMP_K16407_10.zarr,16025518080,14.9 GiB,https://images.jax.org/webclient/?show=image-171148
https://storage.googleapis.com/jax-public-ngff-2024/public_data/2707/whitej_205/2021-06/14/17-24-10.309/X84923_10.zarr,11476500480,10.7 GiB,https://images.jax.org/webclient/?show=image-180872
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1535/whitej_205/2020-08/18/15-29-23.693/KOMP_K22986_2.zarr,5345280000,5.0 GiB,https://images.jax.org/webclient/?show=image-171577
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1953/whitej_205/2021-09/10/14-19-35.309/K96404_10.zarr,16880762880,15.7 GiB,https://images.jax.org/webclient/?show=image-177719
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1570/whitej_205/2020-08/18/16-28-47.814/KOMP_C8656_8.zarr,6567690240,6.1 GiB,https://images.jax.org/webclient/?show=image-172858
https://storage.googleapis.com/jax-public-ngff-2024/public_data/2815/whitej_205/2021-07/07/09-49-32.314/R26036_5.zarr,9245491200,8.6 GiB,https://images.jax.org/webclient/?show=image-182210
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1488/whitej_205/2020-08/18/13-47-39.879/KOMP_K2954_5.zarr,16349921280,15.2 GiB,https://images.jax.org/webclient/?show=image-164461
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1558/whitej_205/2020-08/18/16-08-48.601/KOMP_C8876_8.zarr,9720299520,9.1 GiB,https://images.jax.org/webclient/?show=image-167257
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1507/whitej_205/2020-08/18/14-26-03.516/KOMP_C9540_2.zarr,3677552640,3.4 GiB,https://images.jax.org/webclient/?show=image-169899
https://storage.googleapis.com/jax-public-ngff-2024/public_data/2825/whitej_205/2021-07/07/10-47-37.256/X3446_10.zarr,9875128320,9.2 GiB,https://images.jax.org/webclient/?show=image-183628
https://storage.googleapis.com/jax-public-ngff-2024/public_data/2082/whitej_205/2021-01/26/10-11-49.519/J95620_6.zarr,7691304960,7.2 GiB,https://images.jax.org/webclient/?show=image-179647
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1528/whitej_205/2021-01/28/17-10-45.770/J75138_2.zarr,10723000320,10.0 GiB,https://images.jax.org/webclient/?show=image-185827
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1515/whitej_205/2020-08/18/14-40-17.830/K94611_6.zarr,14297333760,13.3 GiB,https://images.jax.org/webclient/?show=image-165487
https://storage.googleapis.com/jax-public-ngff-2024/public_data/2008/whitej_205/2020-12/02/16-25-49.008/K1256_6.zarr,13061652480,12.2 GiB,https://images.jax.org/webclient/?show=image-166168
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1564/whitej_205/2020-08/18/16-16-53.424/KOMP_C10233-8.zarr,9661317120,9.0 GiB,https://images.jax.org/webclient/?show=image-167545
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1528/whitej_205/2020-08/18/15-17-24.211/KOMP_16584_20120726M-7_11.zarr,14761820160,13.7 GiB,https://images.jax.org/webclient/?show=image-186291
https://storage.googleapis.com/jax-public-ngff-2024/public_data/2061/whitej_205/2021-01/05/12-59-17.504/X46225_1.zarr,14651228160,13.6 GiB,https://images.jax.org/webclient/?show=image-178595
https://storage.googleapis.com/jax-public-ngff-2024/public_data/2907/whitej_205/2021-08/19/14-44-10.252/R11755_5.zarr,10366156800,9.7 GiB,https://images.jax.org/webclient/?show=image-184681
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1842/whitej_205/2020-10/28/12-36-31.041/K68533_1.zarr,17517772800,16.3 GiB,https://images.jax.org/webclient/?show=image-176501
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1528/whitej_205/2021-01/05/12-35-03.314/X12813_10.zarr,8210350080,7.6 GiB,https://images.jax.org/webclient/?show=image-185552
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1497/whitej_205/2020-08/18/14-06-15.293/KOMP_K50004_4.zarr,8620277760,8.0 GiB,https://images.jax.org/webclient/?show=image-169526
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1940/whitej_205/2020-11/30/11-18-45.055/K11155_8.zarr,11150622720,10.4 GiB,https://images.jax.org/webclient/?show=image-176964
https://storage.googleapis.com/jax-public-ngff-2024/public_data/2009/whitej_205/2021-07/07/09-36-09.272/R22988_1.zarr,11519262720,10.7 GiB,https://images.jax.org/webclient/?show=image-178054
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1522/whitej_205/2020-08/18/14-54-10.732/KOMP_A29560-1.zarr,13624934400,12.7 GiB,https://images.jax.org/webclient/?show=image-171054
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1586/whitej_205/2020-08/18/17-05-25.579/KOMP_C10075_3.zarr,10457579520,9.7 GiB,https://images.jax.org/webclient/?show=image-174291
https://storage.googleapis.com/jax-public-ngff-2024/public_data/2904/whitej_205/2021-07/26/12-31-40.563/X70498_6.zarr,12306677760,11.5 GiB,https://images.jax.org/webclient/?show=image-184225
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1604/whitej_205/2020-08/18/17-37-22.640/KOMP_K19113_5.zarr,13094092800,12.2 GiB,https://images.jax.org/webclient/?show=image-175665
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1499/whitej_205/2020-08/18/14-12-28.181/KOMP_C9020_2.zarr,7313817600,6.8 GiB,https://images.jax.org/webclient/?show=image-169665
https://storage.googleapis.com/jax-public-ngff-2024/public_data/2821/whitej_205/2021-07/07/10-26-16.409/R48768_6.zarr,8006860800,7.5 GiB,https://images.jax.org/webclient/?show=image-182949
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1545/whitej_205/2020-08/18/15-45-45.386/KOMP_A31521-7.zarr,9767485440,9.1 GiB,https://images.jax.org/webclient/?show=image-172181
https://storage.googleapis.com/jax-public-ngff-2024/public_data/2707/whitej_205/2021-06/14/16-57-36.596/X19415_3.zarr,16177397760,15.1 GiB,https://images.jax.org/webclient/?show=image-180776
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1528/whitej_205/2021-01/05/12-35-51.151/X12813_4.zarr,17836277760,16.6 GiB,https://images.jax.org/webclient/?show=image-186360
https://storage.googleapis.com/jax-public-ngff-2024/public_data/2088/whitej_205/2021-01/26/11-28-49.034/X6386_1.zarr,14332723200,13.3 GiB,https://images.jax.org/webclient/?show=image-180315
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1575/whitej_205/2020-08/18/16-36-23.633/KOMP_K2513_7.zarr,10528358400,9.8 GiB,https://images.jax.org/webclient/?show=image-173230
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1538/whitej_205/2020-08/18/15-33-31.703/KOMP_C9415_2.zarr,6193152000,5.8 GiB,https://images.jax.org/webclient/?show=image-171747
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1573/whitej_205/2020-08/18/16-31-19.397/KOMP_A28992_6.zarr,9749790720,9.1 GiB,https://images.jax.org/webclient/?show=image-173037
https://storage.googleapis.com/jax-public-ngff-2024/public_data/2814/whitej_205/2021-07/07/09-32-02.499/R22656_2.zarr,10085990400,9.4 GiB,https://images.jax.org/webclient/?show=image-182033
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1528/whitej_205/2021-01/26/10-05-40.390/J91676_1.zarr,12364185600,11.5 GiB,https://images.jax.org/webclient/?show=image-186765
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1843/whitej_205/2020-10/28/12-39-11.753/K73966_7.zarr,9224847360,8.6 GiB,https://images.jax.org/webclient/?show=image-176533
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1587/whitej_205/2020-12/16/15-06-20.252/K8185_10.zarr,13878558720,12.9 GiB,https://images.jax.org/webclient/?show=image-174462
https://storage.googleapis.com/jax-public-ngff-2024/public_data/2008/whitej_205/2020-12/02/16-28-02.098/K1273_9.zarr,9909043200,9.2 GiB,https://images.jax.org/webclient/?show=image-166199
https://storage.googleapis.com/jax-public-ngff-2024/public_data/2955/whitej_205/2021-08/19/14-55-10.251/R17972_9.zarr,13315276800,12.4 GiB,https://images.jax.org/webclient/?show=image-185123
https://storage.googleapis.com/jax-public-ngff-2024/public_data/2082/whitej_205/2021-01/26/10-39-14.130/J95619_8.zarr,15925248000,14.8 GiB,https://images.jax.org/webclient/?show=image-179612
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1601/whitej_205/2020-08/18/17-32-32.754/KOMP_K13037_2.zarr,7092633600,6.6 GiB,https://images.jax.org/webclient/?show=image-175477
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1502/whitej_205/2020-08/18/14-15-09.328/KOMP_K3019_2.zarr,6884720640,6.4 GiB,https://images.jax.org/webclient/?show=image-164970
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1522/whitej_205/2020-08/18/14-52-32.610/KOMP_A29556_5.zarr,14379909120,13.4 GiB,https://images.jax.org/webclient/?show=image-171104
https://storage.googleapis.com/jax-public-ngff-2024/public_data/2903/whitej_205/2021-07/26/11-55-19.191/X17345_1.zarr,14014218240,13.1 GiB,https://images.jax.org/webclient/?show=image-184037
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1530/whitej_205/2020-08/18/15-23-05.392/KOMP_K3680_3.zarr,15114240000,14.1 GiB,https://images.jax.org/webclient/?show=image-171255
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1582/whitej_205/2020-08/18/16-57-18.935/KOMP_C9612_1.zarr,16102195200,15.0 GiB,https://images.jax.org/webclient/?show=image-174031
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1554/whitej_205/2021-07/07/09-13-56.190/R14485_7.zarr,6011781120,5.6 GiB,https://images.jax.org/webclient/?show=image-172596
https://storage.googleapis.com/jax-public-ngff-2024/public_data/2817/whitej_205/2021-07/07/10-05-51.937/R33486_4.zarr,14379909120,13.4 GiB,https://images.jax.org/webclient/?show=image-182545
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1546/whitej_205/2020-08/18/15-50-20.986/KOMP_C10410_10.zarr,17340825600,16.1 GiB,https://images.jax.org/webclient/?show=image-166993
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1555/whitej_205/2020-08/18/16-04-07.088/KOMP_K9300_3.zarr,6023577600,5.6 GiB,https://images.jax.org/webclient/?show=image-172733
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1491/whitej_205/2020-08/18/13-52-24.398/KOMP_K18515_3.zarr,13652951040,12.7 GiB,https://images.jax.org/webclient/?show=image-164276
https://storage.googleapis.com/jax-public-ngff-2024/public_data/2710/whitej_205/2021-06/14/17-11-47.743/X49996_8.zarr,8670412800,8.1 GiB,https://images.jax.org/webclient/?show=image-181148
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1568/whitej_205/2020-08/18/16-24-24.277/KOMP_K4293_2.zarr,6771179520,6.3 GiB,https://images.jax.org/webclient/?show=image-167808
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1598/whitej_205/2020-08/18/17-25-41.981/KOMP_C9160_3.zarr,10590289920,9.9 GiB,https://images.jax.org/webclient/?show=image-175259
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1528/whitej_205/2021-01/05/12-36-53.331/X12813_9.zarr,11501568000,10.7 GiB,https://images.jax.org/webclient/?show=image-185954
https://storage.googleapis.com/jax-public-ngff-2024/public_data/2076/whitej_205/2021-01/26/10-48-17.194/J68849_8.zarr,14969733120,13.9 GiB,https://images.jax.org/webclient/?show=image-178873
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1609/whitej_205/2020-08/18/17-47-33.350/K93365_3.zarr,14667448320,13.7 GiB,https://images.jax.org/webclient/?show=image-176176
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1494/whitej_205/2020-08/18/13-57-03.645/K91258_1.zarr,15028715520,14.0 GiB,https://images.jax.org/webclient/?show=image-164702
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1511/whitej_205/2020-08/18/14-33-45.756/KOMP_K663_8.zarr,7474544640,7.0 GiB,https://images.jax.org/webclient/?show=image-170224
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1837/whitej_205/2021-05/05/07-57-30.082/J87_4.zarr,5901189120,5.5 GiB,https://images.jax.org/webclient/?show=image-176316
https://storage.googleapis.com/jax-public-ngff-2024/public_data/2823/whitej_205/2021-08/19/15-10-03.876/R6056_5.zarr,11124080640,10.4 GiB,https://images.jax.org/webclient/?show=image-183293
https://storage.googleapis.com/jax-public-ngff-2024/public_data/2085/whitej_205/2021-01/26/10-43-55.728/X12487_8.zarr,9329541120,8.7 GiB,https://images.jax.org/webclient/?show=image-179983
https://storage.googleapis.com/jax-public-ngff-2024/public_data/2007/whitej_205/2021-07/07/09-19-34.064/R14620_7.zarr,13611663360,12.7 GiB,https://images.jax.org/webclient/?show=image-165753
https://storage.googleapis.com/jax-public-ngff-2024/public_data/2011/whitej_205/2020-12/02/16-42-08.300/K78993_3.zarr,10748067840,10.0 GiB,https://images.jax.org/webclient/?show=image-178418
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1560/whitej_205/2020-08/18/16-11-41.403/KOMP_C9485_3.zarr,9142272000,8.5 GiB,https://images.jax.org/webclient/?show=image-167373
https://storage.googleapis.com/jax-public-ngff-2024/public_data/2826/whitej_205/2021-07/26/12-19-30.854/X54878_7.zarr,13728153600,12.8 GiB,https://images.jax.org/webclient/?show=image-183698
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1599/whitej_205/2020-08/18/17-29-19.561/KOMP_A24670_7.zarr,9711452160,9.0 GiB,https://images.jax.org/webclient/?show=image-175316
https://storage.googleapis.com/jax-public-ngff-2024/public_data/2084/whitej_205/2021-01/26/11-44-44.456/J97579_10.zarr,9496166400,8.8 GiB,https://images.jax.org/webclient/?show=image-179786
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1525/whitej_205/2020-08/18/14-59-05.555/KOMP_C9261_10.zarr,13085245440,12.2 GiB,https://images.jax.org/webclient/?show=image-165587
https://storage.googleapis.com/jax-public-ngff-2024/public_data/2955/whitej_205/2021-08/19/14-55-21.890/R17973_10.zarr,12091392000,11.3 GiB,https://images.jax.org/webclient/?show=image-185099
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1508/whitej_205/2020-08/18/14-28-34.261/KOMP_K903_8.zarr,15416524800,14.4 GiB,https://images.jax.org/webclient/?show=image-170029
https://storage.googleapis.com/jax-public-ngff-2024/public_data/2814/whitej_205/2021-07/07/09-33-27.397/R22673_2.zarr,9174712320,8.5 GiB,https://images.jax.org/webclient/?show=image-182116
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1556/whitej_205/2020-08/18/16-07-39.534/KOMP_C11173_3.zarr,11619532800,10.8 GiB,https://images.jax.org/webclient/?show=image-167181
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1533/whitej_205/2020-08/18/15-25-51.468/KOMP_K17752_7.zarr,9826467840,9.2 GiB,https://images.jax.org/webclient/?show=image-171426
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1948/whitej_205/2020-11/30/11-30-16.442/K54516_10.zarr,17274470400,16.1 GiB,https://images.jax.org/webclient/?show=image-177427
https://storage.googleapis.com/jax-public-ngff-2024/public_data/2708/whitej_205/2021-06/14/17-01-21.765/X28533_4.zarr,15565455360,14.5 GiB,https://images.jax.org/webclient/?show=image-180961
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1582/whitej_205/2020-08/18/16-57-42.966/KOMP_C9612_5.zarr,12754944000,11.9 GiB,https://images.jax.org/webclient/?show=image-174082
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1528/whitej_205/2020-08/18/15-16-20.409/KOMP_K3121_10.zarr,15161425920,14.1 GiB,https://images.jax.org/webclient/?show=image-186556
https://storage.googleapis.com/jax-public-ngff-2024/public_data/2811/whitej_205/2021-07/07/09-05-25.047/J53662_2.zarr,11209605120,10.4 GiB,https://images.jax.org/webclient/?show=image-181640
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1577/whitej_205/2020-08/18/16-42-51.657/KOMP_C10385_5.zarr,13071974400,12.2 GiB,https://images.jax.org/webclient/?show=image-173498
https://storage.googleapis.com/jax-public-ngff-2024/public_data/2818/whitej_205/2021-07/07/10-03-46.693/R33456_10.zarr,8612904960,8.0 GiB,https://images.jax.org/webclient/?show=image-182690
https://storage.googleapis.com/jax-public-ngff-2024/public_data/2099/whitej_205/2021-01/28/17-07-07.071/J75054_4.zarr,14875361280,13.9 GiB,https://images.jax.org/webclient/?show=image-180579
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1487/whitej_205/2020-08/18/13-44-13.508/KOMP_C8944_10.zarr,17671127040,16.5 GiB,https://images.jax.org/webclient/?show=image-165356
https://storage.googleapis.com/jax-public-ngff-2024/public_data/2905/whitej_205/2021-08/19/15-33-45.175/X59728_6.zarr,9767485440,9.1 GiB,https://images.jax.org/webclient/?show=image-184423
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1518/whitej_205/2020-08/18/14-45-00.598/KOMP_C9148_2.zarr,12962856960,12.1 GiB,https://images.jax.org/webclient/?show=image-170627
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1589/whitej_205/2020-08/18/17-12-40.094/KOMP_A35121_8.zarr,7319715840,6.8 GiB,https://images.jax.org/webclient/?show=image-174628
https://storage.googleapis.com/jax-public-ngff-2024/public_data/2957/whitej_205/2021-08/19/15-32-23.102/X54807_7.zarr,12754944000,11.9 GiB,https://images.jax.org/webclient/?show=image-185348
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1607/whitej_205/2021-07/07/09-27-22.555/R20787_2.zarr,12695961600,11.8 GiB,https://images.jax.org/webclient/?show=image-175872
https://storage.googleapis.com/jax-public-ngff-2024/public_data/2078/whitej_205/2021-01/26/11-02-10.856/J78885_2.zarr,9634775040,9.0 GiB,https://images.jax.org/webclient/?show=image-179166
https://storage.googleapis.com/jax-public-ngff-2024/public_data/2022/whitej_205/2020-12/09/08-38-58.405/K67027_2.zarr,9732096000,9.1 GiB,https://images.jax.org/webclient/?show=image-166390
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1496/whitej_205/2021-07/07/09-52-17.917/R29635_2.zarr,10748067840,10.0 GiB,https://images.jax.org/webclient/?show=image-169330
https://storage.googleapis.com/jax-public-ngff-2024/public_data/2902/whitej_205/2021-08/19/15-27-26.011/X4973_9.zarr,14000947200,13.0 GiB,https://images.jax.org/webclient/?show=image-183963
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1955/whitej_205/2020-11/30/11-47-36.057/K84953_9.zarr,15100968960,14.1 GiB,https://images.jax.org/webclient/?show=image-177856
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1500/whitej_205/2020-08/18/14-12-56.617/K94698_1.zarr,12784435200,11.9 GiB,https://images.jax.org/webclient/?show=image-164857
https://storage.googleapis.com/jax-public-ngff-2024/public_data/2080/whitej_205/2021-01/26/10-44-53.387/J90218_1.zarr,14332723200,13.3 GiB,https://images.jax.org/webclient/?show=image-179332
https://storage.googleapis.com/jax-public-ngff-2024/public_data/2039/whitej_205/2020-12/16/15-13-41.354/X11639_5.zarr,8360755200,7.8 GiB,https://images.jax.org/webclient/?show=image-166584
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1521/whitej_205/2020-08/18/14-50-19.765/KOMP_K3921_2.zarr,6569164800,6.1 GiB,https://images.jax.org/webclient/?show=image-170791
https://storage.googleapis.com/jax-public-ngff-2024/public_data/2010/whitej_205/2021-07/07/09-16-54.201/R14504_8.zarr,9384099840,8.7 GiB,https://images.jax.org/webclient/?show=image-178262
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1849/whitej_205/2020-10/28/12-45-43.118/K96417_4.zarr,13722255360,12.8 GiB,https://images.jax.org/webclient/?show=image-176816
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1589/whitej_205/2020-08/18/17-10-34.831/KOMP_C9863_9.zarr,12586844160,11.7 GiB,https://images.jax.org/webclient/?show=image-174685
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1483/whitej_205/2020-08/18/13-39-37.077/KOMP_K14304_6.zarr,9448980480,8.8 GiB,https://images.jax.org/webclient/?show=image-165292
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1499/whitej_205/2020-08/18/14-10-15.142/KOMP_C9043_7.zarr,8210350080,7.6 GiB,https://images.jax.org/webclient/?show=image-169735
https://storage.googleapis.com/jax-public-ngff-2024/public_data/2957/whitej_205/2021-08/19/15-31-27.516/X54807_2.zarr,12943687680,12.1 GiB,https://images.jax.org/webclient/?show=image-185406
https://storage.googleapis.com/jax-public-ngff-2024/public_data/2812/whitej_205/2021-08/19/14-47-04.249/R14582_3.zarr,15867740160,14.8 GiB,https://images.jax.org/webclient/?show=image-181811
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1542/whitej_205/2020-08/18/15-40-04.770/KOMP_K24202_10.zarr,15462236160,14.4 GiB,https://images.jax.org/webclient/?show=image-171969
https://storage.googleapis.com/jax-public-ngff-2024/public_data/2822/whitej_205/2021-08/19/15-22-46.743/X21649_6_2.zarr,6713671680,6.3 GiB,https://images.jax.org/webclient/?show=image-183101
https://storage.googleapis.com/jax-public-ngff-2024/public_data/2098/whitej_205/2021-01/28/16-59-20.680/J69485_8.zarr,15606743040,14.5 GiB,https://images.jax.org/webclient/?show=image-180389
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1514/whitej_205/2020-08/18/14-38-10.679/KOMP_K19966_4.zarr,14068776960,13.1 GiB,https://images.jax.org/webclient/?show=image-170428
https://storage.googleapis.com/jax-public-ngff-2024/public_data/2061/whitej_205/2021-01/05/12-57-23.312/X44273_2.zarr,12943687680,12.1 GiB,https://images.jax.org/webclient/?show=image-178667
https://storage.googleapis.com/jax-public-ngff-2024/public_data/2906/whitej_205/2021-07/26/12-27-21.807/X63821_2.zarr,11910021120,11.1 GiB,https://images.jax.org/webclient/?show=image-184610
https://storage.googleapis.com/jax-public-ngff-2024/public_data/2825/whitej_205/2021-07/07/10-55-12.476/X76049_3.zarr,11488296960,10.7 GiB,https://images.jax.org/webclient/?show=image-183552
https://storage.googleapis.com/jax-public-ngff-2024/public_data/2087/whitej_205/2021-01/26/10-26-29.015/X43538_4.zarr,16004874240,14.9 GiB,https://images.jax.org/webclient/?show=image-180181
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1592/whitej_205/2020-08/18/17-16-37.205/KOMP_A32352_3.zarr,8228044800,7.7 GiB,https://images.jax.org/webclient/?show=image-174863
https://storage.googleapis.com/jax-public-ngff-2024/public_data/2083/whitej_205/2021-01/26/10-35-14.162/J96736_9.zarr,11643125760,10.8 GiB,https://images.jax.org/webclient/?show=image-179718
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1528/whitej_205/2020-08/18/15-12-08.318/KOMP_16488_20120726F-3_10.zarr,6193152000,5.8 GiB,https://images.jax.org/webclient/?show=image-185756
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1607/whitej_205/2021-07/07/09-39-00.781/R23086_9.zarr,13041008640,12.1 GiB,https://images.jax.org/webclient/?show=image-175979
https://storage.googleapis.com/jax-public-ngff-2024/public_data/2815/whitej_205/2021-07/07/09-46-15.005/R26031_3.zarr,15942942720,14.8 GiB,https://images.jax.org/webclient/?show=image-182283
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1536/whitej_205/2020-08/18/15-31-12.499/KOMP_C10192_7.zarr,12030935040,11.2 GiB,https://images.jax.org/webclient/?show=image-171650
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1951/whitej_205/2020-12/09/08-24-37.570/K11955_2.zarr,7142768640,6.7 GiB,https://images.jax.org/webclient/?show=image-177611
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1579/whitej_205/2020-08/18/16-47-55.471/KOMP_A24738_6.zarr,11904122880,11.1 GiB,https://images.jax.org/webclient/?show=image-173694
https://storage.googleapis.com/jax-public-ngff-2024/public_data/2712/whitej_205/2021-06/14/17-17-18.901/X75113_1.zarr,14266368000,13.3 GiB,https://images.jax.org/webclient/?show=image-181408
https://storage.googleapis.com/jax-public-ngff-2024/public_data/2708/whitej_205/2021-06/14/17-01-36.820/X28533_5.zarr,12448235520,11.6 GiB,https://images.jax.org/webclient/?show=image-180945
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1550/whitej_205/2020-08/18/15-56-54.115/KOMP_C8806_7.zarr,10428088320,9.7 GiB,https://images.jax.org/webclient/?show=image-172336
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1941/whitej_205/2020-12/02/16-29-16.444/K14763_8.zarr,7862353920,7.3 GiB,https://images.jax.org/webclient/?show=image-177131
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1581/whitej_205/2020-08/18/16-54-39.309/KOMP_C9313_2.zarr,7483392000,7.0 GiB,https://images.jax.org/webclient/?show=image-173861
https://storage.googleapis.com/jax-public-ngff-2024/public_data/1484/whitej_205/2020-08/18/13-41-23.643/KOMP_C9752_2.zarr,4497408000,4.2 GiB,https://images.jax.org/webclient/?show=image-166796
https://storage.googleapis.com/jax-public-ngff-2024/public_data/2816/whitej_205/2021-07/07/10-10-06.498/R34380_5.zarr,10669916160,9.9 GiB,https://images.jax.org/webclient/?show=image-182340
